Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
616 NICHOLSON ST NW,20011,"$639,000","$639,000",$0,4,3,0,10/10/2014
5623 3RD ST NW,20011,"$449,000","$449,000","$7,633",3,1,1,10/17/2014
38 FARRAGUT PL NW,20011,"$399,990","$399,990",$0,3,2,0,10/27/2014
612 JEFFERSON ST NE,20011,"$350,000","$345,000","$2,000",3,1,1,10/9/2014
5302 KANSAS AVE NW,20011,"$425,000","$425,000",$0,3,2,1,10/10/2014
3804 KANSAS AVE NW,20011,"$575,000","$550,000",$0,3,1,1,10/10/2014
346 NICHOLSON ST NE,20011,"$310,000","$324,000","$9,720",2,2,0,10/10/2014
606 SOMERSET PL NW,20011,"$480,000","$465,000",$0,4,2,1,10/13/2014
738 LONGFELLOW ST NW #311,20011,"$224,950","$209,700",$0,2,1,0,10/17/2014
408 EMERSON ST NW,20011,"$599,895","$608,000","$18,240",4,4,0,10/20/2014
1333 DELAFIELD PL NW,20011,"$699,555","$727,500",$0,4,3,1,10/10/2014
1355 MONTAGUE ST NW,20011,"$599,900","$590,000",$0,3,2,0,10/31/2014
5714 13TH ST NW,20011,"$539,000","$540,000","$16,200",4,4,0,10/16/2014
1515 GALLATIN ST NW,20011,"$684,900","$684,900",$0,3,1,2,10/24/2014
904 WEBSTER ST NW,20011,"$729,000","$741,000",$0,5,4,1,10/14/2014
625 HAMILTON ST NW,20011,"$624,900","$632,500",$0,4,3,1,10/14/2014
208 FARRAGUT ST NW #103,20011,"$144,500","$140,000",$0,2,1,0,10/17/2014
5121 12TH ST NE,20011,"$339,000","$339,000","$10,000",3,1,2,10/31/2014
400 FARRAGUT ST NW,20011,"$549,555","$545,000",$0,4,3,1,10/17/2014
653 HAMILTON ST NW,20011,"$300,000","$300,000",$0,2,1,0,10/7/2014
6109 3RD ST NW,20011,"$595,000","$595,000",$0,3,2,1,10/30/2014
830 ALLISON ST NW,20011,"$699,000","$715,501",$0,4,3,1,10/17/2014
4419 17TH ST NW,20011,"$809,000","$809,000",$0,3,3,0,10/24/2014
5417 KANSAS AVE NW,20011,"$619,000","$610,000","$6,000",4,3,1,10/31/2014
5223 2ND ST NW,20011,"$499,900","$499,900","$14,997",3,2,1,10/14/2014
3811 NEW HAMPSHIRE AVE NW #2,20011,"$700,000","$660,000",$0,2,2,1,10/29/2014
1300 TAYLOR ST NW #104,20011,"$439,900","$450,000",$100,2,2,0,10/31/2014
5401 9TH ST NW #201,20011,"$259,000","$258,800","$7,764",1,1,0,10/30/2014
950 SHEPHERD ST NW,20011,"$699,900","$765,000",$0,4,3,1,10/27/2014
5006 PINEY BRANCH RD NW,20011,"$1,100,000","$1,100,000",$0,5,2,1,10/31/2014
3823 13TH ST NW,20011,"$638,800","$655,000","$15,000",3,4,0,10/24/2014
4120 14TH ST NW #4,20011,"$125,000","$125,000",$0,1,1,0,10/15/2014
5202 5TH ST NW,20011,"$389,000","$416,000","$1,750",2,2,0,10/31/2014
5423 4TH ST NW,20011,"$349,900","$370,000",$0,3,2,1,10/14/2014
5914 2ND ST NW,20011,"$465,000","$465,000","$5,000",3,2,1,10/31/2014
1521 UPSHUR ST NW,20011,"$689,000","$706,500",$0,3,3,1,10/30/2014
328 FARRAGUT ST NW,20011,"$579,900","$605,000","$1,000",4,3,1,10/31/2014
4209 ILLINOIS AVE NW,20011,"$749,500","$816,000",$0,4,3,1,10/30/2014
5325 5TH ST NW,20011,"$634,900","$628,000",$0,3,3,1,10/24/2014
3811 NEW HAMPSHIRE AVE NW #1,20011,"$599,900","$599,900",$0,2,2,1,10/30/2014
112 RITTENHOUSE ST NE,20011,"$569,900","$560,000",$0,3,2,1,10/6/2014
5223 NEW HAMPSHIRE AVE NW,20011,"$425,000","$410,000",$0,3,2,0,10/22/2014
1120 GERANIUM ST NW,20012,"$631,655","$631,655","$18,950",4,3,1,10/17/2014
6408 13TH ST NW,20012,"$728,500","$709,000",$0,4,3,1,10/14/2014
921 BUTTERNUT ST NW #201,20012,"$339,900","$339,900",$0,2,2,0,10/10/2014
1512 VAN BUREN ST NW,20012,"$800,000","$845,000",$0,5,4,1,10/31/2014
921 BUTTERNUT ST NW #301,20012,"$349,900","$360,000","$10,000",2,2,0,10/29/2014
6729 PINEY BRANCH RD NW,20012,"$759,900","$740,000",$0,4,3,1,10/31/2014
617 FERN PL NW,20012,"$495,000","$477,500","$6,100",4,2,0,10/31/2014
913 ASPEN ST NW,20012,"$674,900","$691,000",$0,4,3,0,10/10/2014
1254 VAN BUREN ST NW,20012,"$569,900","$559,000",$0,3,2,0,10/29/2014
6409 7TH ST NW,20012,"$265,000","$275,000",$0,3,1,1,10/22/2014
4301 MILITARY RD NW #514,20015,"$920,000","$900,000",$0,2,2,0,10/22/2014
4301 MILITARY RD NW #412,20015,"$1,199,000","$1,115,000",$0,2,2,0,10/17/2014
4301 MILITARY RD NW #314,20015,"$899,900","$899,000",$0,2,2,0,10/8/2014
3355 MILITARY RD NW,20015,"$968,500","$980,000","$6,200",4,2,1,10/31/2014
5504 30TH PL NW,20015,"$764,999","$760,000",$0,3,2,1,10/8/2014
3904 LEGATION ST NW,20015,"$1,145,000","$1,145,000","$5,000",4,2,1,10/6/2014
5410 CONNECTICUT AVE NW #317,20015,"$277,000","$271,000",$0,1,1,0,10/17/2014
5231 CONNECTICUT AVE NW #202,20015,"$499,900","$490,000",$0,2,2,0,10/3/2014
3103 OLIVER ST NW,20015,"$899,000","$910,000",$0,5,3,1,10/3/2014
5800 NEVADA AVE NW,20015,"$889,000","$918,250",$0,3,2,2,10/7/2014
3427 OLIVER ST NW,20015,"$1,249,000","$1,230,000",$0,4,3,1,10/2/2014
5240 41ST ST NW,20015,"$925,000","$961,000",$0,3,2,0,10/22/2014
6130 32ND ST NW,20015,"$856,500","$962,000",$0,4,2,1,10/17/2014
5305 29TH ST NW,20015,"$749,000","$749,000",$0,3,2,1,10/6/2014
6691 32ND ST NW,20015,"$995,000","$995,000",$0,3,2,2,10/21/2014
5410 CONNECTICUT AVE NW #702,20015,"$299,000","$299,000",$0,1,1,0,10/31/2014
3935 MILITARY RD NW,20015,"$785,000","$810,000",$0,4,2,1,10/14/2014
5428 41ST ST NW,20015,"$950,000","$1,035,000",$0,3,2,1,10/17/2014
3125 WORTHINGTON ST NW,20015,"$829,000","$829,000","$5,000",3,3,1,10/17/2014
3910 INGOMAR ST NW,20015,"$1,245,000","$1,250,000",$0,3,2,0,10/29/2014
3235 CHESTNUT ST NW,20015,"$1,399,000","$1,345,000",$0,6,3,2,10/27/2014
3752 JOCELYN ST NW,20015,"$1,195,000","$1,350,000",$0,4,3,1,10/15/2014
,,,,,,,,
4828 WOODWAY LN NW,20016,"$1,845,000","$1,750,000",$0,6,5,1,10/15/2014
3528 ORDWAY ST NW,20016,"$6,500,000","$5,950,000",$0,6,7,2,10/17/2014
3101 NEW MEXICO AVE NW #541,20016,"$399,000","$380,000",$0,1,1,0,10/20/2014
2814 BATTERY PL NW #2814,20016,"$1,475,000","$1,335,000",$0,4,4,2,10/30/2014
4805 SEDGWICK ST NW,20016,"$1,299,000","$1,270,000",$0,4,3,1,10/9/2014
4000 CATHEDRAL AVE NW #722B,20016,"$235,000","$230,000",$0,1,1,0,10/1/2014
5142 KLINGLE ST NW,20016,"$1,075,000","$1,025,000","$6,500",5,3,0,10/10/2014
5745 SHERIER PL NW,20016,"$1,185,000","$1,140,000",$0,5,4,0,10/3/2014
3101 NEW MEXICO AVE NW #507,20016,"$399,800","$350,000",$0,1,1,0,10/31/2014
3051 IDAHO AVE NW #309,20016,"$274,900","$275,000",$0,1,1,0,10/15/2014
3901NW CATHEDRAL AVE NW #109,20016,"$298,000","$298,000",$0,1,1,0,10/15/2014
4101 ALBEMARLE ST NW #647,20016,"$485,000","$480,000",$800,1,1,0,10/3/2014
3101 NEW MEXICO AVE NW #206,20016,"$227,700","$227,700",$0,0,1,0,10/9/2014
4200 CATHEDRAL AVE NW #917,20016,"$310,000","$302,000",$0,2,1,0,10/2/2014
3863 RODMAN ST NW #A49,20016,"$589,000","$590,000",$0,4,2,0,10/24/2014
4000 CATHEDRAL AVE NW ##218B,20016,"$249,000","$227,000",$0,0,1,0,10/6/2014
4466 TINDALL ST NW,20016,"$919,000","$919,000",$0,3,3,0,10/29/2014
4452 BURLINGTON PL NW,20016,"$849,000","$849,000",$0,3,2,1,10/24/2014
2302 CHAIN BRIDGE RD NW,20016,"$1,375,000","$1,375,000","$10,000",4,3,1,10/29/2014
4044 FESSENDEN ST NW,20016,"$799,000","$799,000",$0,3,2,0,10/8/2014
3819 49TH ST NW,20016,"$1,149,000","$1,152,300",$0,4,3,0,10/21/2014
4000 CATHEDRAL AVE NW #323 B,20016,"$220,000","$215,000",$0,0,1,0,10/15/2014
3872 PORTER ST NW #F360,20016,"$532,000","$520,000",$0,3,1,0,10/27/2014
3028 WISCONSIN AVE NW #401,20016,"$299,000","$297,500","$2,500",1,1,0,10/30/2014
3715 WINDOM PL NW,20016,"$849,900","$853,000",$0,3,3,0,10/17/2014
3024 WISCONSIN AVE NW #101,20016,"$320,000","$320,000",$0,1,1,0,10/28/2014
3600 ORDWAY ST NW,20016,"$4,495,000","$4,495,000",$0,6,4,1,10/9/2014
4901 ALBEMARLE ST NW,20016,"$1,299,000","$1,237,500","$5,500",4,4,0,10/30/2014
4324 WESTOVER PL NW,20016,"$919,000","$909,000",$0,3,3,1,10/31/2014
4427 FESSENDEN ST NW,20016,"$764,000","$764,000",$0,3,2,0,10/30/2014
3770 39TH ST NW #138,20016,"$334,000","$320,000",$0,1,1,0,10/24/2014
4201 CATHEDRAL AVE NW #714E,20016,"$650,000","$615,000",$0,3,2,0,10/24/2014
4835 VAN NESS ST NW,20016,"$1,099,000","$1,045,000",$0,3,2,2,10/28/2014
5027 GLENBROOK RD NW,20016,"$1,475,000","$1,475,000",$0,4,4,1,10/24/2014
5000 PALISADE LN NW,20016,"$2,200,000","$2,200,000",$0,5,6,1,10/17/2014
3601 35TH ST NW,20016,"$975,000","$1,100,000",$0,4,2,1,10/20/2014
3528 QUEBEC ST NW,20016,"$1,159,000","$1,159,000",$0,3,3,1,10/24/2014
4706 49TH ST NW,20016,"$1,079,000","$1,110,000",$0,4,3,1,10/31/2014
4505 YUMA ST NW,20016,"$805,000","$849,000",$0,3,2,1,10/24/2014
3952 GARRISON ST NW,20016,"$849,000","$895,000",$0,3,2,1,10/31/2014
3800 52ND ST NW,20016,"$1,250,000","$1,215,000",$0,4,4,0,10/2/2014
3801 52ND ST NW,20016,"$1,550,000","$1,525,000",$0,5,4,0,10/2/2014
3824 PORTER ST NW #C393,20016,"$274,900","$281,400",$0,1,1,0,10/30/2014
4115 38TH ST NW,20016,"$999,000","$1,125,000",$0,3,3,1,10/15/2014
4301 MASSACHUSETTS AVE NW #2004,20016,"$535,000","$535,000",$0,3,2,0,10/21/2014
3900 WATSON PL NW #B4G,20016,"$387,000","$387,000",$0,2,2,0,10/22/2014
4201 CATHEDRAL AVE NW #1114E,20016,"$650,000","$625,000",$0,3,2,0,10/25/2014
4100 CATHEDRAL AVE NW #PH-5,20016,"$635,000","$635,000",$0,2,1,1,10/22/2014
5005 11TH ST NE,20017,"$350,000","$335,000","$10,050",3,1,1,10/17/2014
101 HAWTHORNE CT NE #101,20017,"$230,000","$235,000","$7,050",2,1,0,10/31/2014
570 REGENT PL NE,20017,"$739,900","$725,000",$0,3,3,1,10/3/2014
4961 12TH ST NE,20017,"$359,900","$365,000",$0,3,1,1,10/17/2014
3725 12TH ST NE #206,20017,"$199,000","$199,000","$3,000",1,1,0,10/10/2014
4819 8TH ST NE,20017,"$400,000","$402,819",$0,3,2,0,10/8/2014
4700 QUEENS CHAPEL TER NE,20017,"$420,000","$399,999",$0,3,2,0,10/10/2014
1326 HAMLIN ST NE,20017,"$450,000","$440,000","$5,000",3,2,1,10/3/2014
1301 IRVING ST NE,20017,"$795,000","$795,000","$15,000",5,3,1,10/30/2014
5043 13TH ST NE,20017,"$320,000","$330,000","$9,900",3,1,2,10/16/2014
1311 JACKSON ST NE,20017,"$625,000","$625,000",$0,3,2,0,10/17/2014
1220 JACKSON ST NE,20017,"$649,900","$640,000",$0,3,2,1,10/27/2014
5000 6TH PL NE,20017,"$319,900","$319,900",$0,2,1,1,10/20/2014
1522 JACKSON ST NE,20017,"$659,000","$695,000",$0,3,2,1,10/10/2014
1229 FRANKLIN ST NE,20017,"$869,900","$873,900","$19,000",8,4,1,10/17/2014
629 REGENT NE #BARTON MODEL HOME,20017,"$774,900","$774,900",$0,3,3,2,10/9/2014
2848 CHANCELLORS WAY NE,20017,"$749,761","$739,716","$20,000",4,3,2,10/27/2014
3032 THAYER ST NE,20018,"$300,000","$300,000",$0,0,0,0,10/27/2014
1913 VARNUM ST NE,20018,"$424,500","$405,000","$5,000",3,1,1,10/10/2014
3002 FRANKLIN ST NE,20018,"$550,000","$560,000","$16,800",5,4,0,10/31/2014
3237 FORT LINCOLN DR NE,20018,"$475,000","$475,000","$11,500",3,2,2,10/10/2014
2508 HURSTON LN NE #10,20018,"$331,900","$331,900",$0,2,2,0,10/3/2014
3102 CHERRY RD NE #35,20018,"$350,000","$330,000",$0,3,2,2,10/15/2014
1820 RHODE ISLAND AVE NE,20018,"$469,000","$464,000",$0,5,3,1,10/27/2014
3822 25TH PL NE,20018,"$388,000","$388,000",$0,3,2,0,10/14/2014
2847 MILLS AVE NE,20018,"$319,900","$349,000",$0,3,2,1,10/9/2014
1376 W ST NE,20018,"$390,000","$387,500","$5,000",3,2,1,10/27/2014
2952 MILLS AVE NE,20018,"$549,900","$549,000","$14,000",4,3,1,10/17/2014
3048 VISTA ST NE,20018,"$295,000","$280,000",$0,3,2,1,10/6/2014
1938 QUINCY ST NE,20018,"$449,750","$452,000","$5,000",3,2,1,10/21/2014
3825 17TH PL NE,20018,"$475,000","$475,000",$0,3,1,1,10/28/2014
4131 18TH ST NE,20018,"$459,900","$440,000",$0,3,2,1,10/30/2014
2212 13TH ST NE,20018,"$410,000","$390,000","$10,000",3,1,1,10/22/2014
2214 RANDOLPH ST NE,20018,"$549,900","$544,500",$0,4,3,0,10/22/2014
1721 MONROE ST NE,20018,"$325,000","$310,000",$0,3,1,1,10/31/2014
1009 BRYANT ST NE,20018,"$749,000","$710,000",$0,5,4,0,10/29/2014
4336 G ST SE,20019,"$130,000","$140,000",$0,2,1,0,10/17/2014
4502 JAY ST NE,20019,"$155,000","$155,000",$3,2,1,0,10/17/2014
304 34TH ST NE,20019,"$155,000","$155,000","$4,650",2,1,0,10/8/2014
944 EASTERN AVE NE #1,20019,"$65,000","$65,000",$0,2,2,0,10/16/2014
836 52ND ST NE,20019,"$229,000","$222,000",$0,2,2,0,10/24/2014
810 46TH ST NE,20019,"$188,500","$186,000",$0,6,3,0,10/28/2014
243 55TH ST NE,20019,"$169,500","$155,500",$0,2,1,1,10/17/2014
124 36TH ST NE,20019,"$219,900","$219,900","$6,597",3,2,0,10/15/2014
4230 H ST SE,20019,"$181,000","$183,000",$0,2,1,1,10/31/2014
230 55TH ST NE,20019,"$230,000","$230,000","$2,530",3,1,0,10/8/2014
3811 BAY LN SE,20019,"$299,999","$290,000","$8,632",3,2,1,10/24/2014
5076 JAY ST NE,20019,"$169,900","$171,000",$0,2,1,0,10/10/2014
5539 CENTRAL AVE SE,20019,"$239,900","$239,900","$5,500",2,2,0,10/27/2014
5232 KARL PL NE,20019,"$249,999","$245,000","$4,447",4,3,0,10/17/2014
4251 NASH ST NE,20019,"$290,000","$270,000",$0,3,1,1,10/27/2014
5582 JAY ST NE,20019,"$325,000","$325,000",$0,4,3,1,10/30/2014
105 49TH PL NE,20019,"$225,000","$250,000","$7,500",3,2,1,10/10/2014
4604 NANNIE HELEN BURROUGHS AVE NE,20019,"$80,000","$92,000","$3,000",3,2,0,10/7/2014
3330 B ST SE,20019,"$199,900","$199,900","$5,997",3,1,1,10/15/2014
1131 CHAPLIN ST SE,20019,"$399,800","$399,800","$8,000",4,2,0,10/31/2014
113 ANACOSTIA AVE NE,20019,"$250,000","$239,900",$0,2,1,0,10/17/2014
832 50TH PL NE,20019,"$255,000","$265,000","$7,650",3,3,0,10/6/2014
3977 BLAINE ST NE,20019,"$300,000","$300,000",$0,3,2,0,10/29/2014
4207 CLAY ST NE,20019,"$280,000","$280,000","$8,250",3,2,0,10/28/2014
314 47TH ST NE,20019,"$289,900","$310,000","$8,000",4,2,0,10/7/2014
128 35TH ST NE,20019,"$249,000","$255,000","$6,375",2,1,0,10/8/2014
5035 B ST SE,20019,"$320,000","$320,000","$6,640",4,3,1,10/30/2014
4224 GAULT PL NE,20019,"$245,000","$220,000","$6,600",3,1,1,10/17/2014
3450 DIX ST NE,20019,"$220,000","$207,000","$6,210",3,1,0,10/31/2014
5441 BASS PL SE,20019,"$249,900","$229,000","$1,500",3,2,0,10/31/2014
1208 34TH PL SE,20019,"$374,900","$377,400",$0,3,2,0,10/22/2014
5312 B ST SE,20019,"$320,000","$325,000","$5,000",4,3,1,10/17/2014
533 59TH ST NE,20019,"$150,000","$137,500","$3,000",3,1,1,10/15/2014
321 56TH ST NE,20019,"$59,999","$73,000",$0,3,1,0,10/31/2014
5540 BASS PL SE,20019,"$100,000","$100,000","$6,000",2,1,0,10/16/2014
5540 BASS PL SE,20019,"$100,000","$100,000","$6,000",2,1,0,10/10/2014
1352 TALBERT CT SE #14A,20020,"$180,000","$181,000",$0,3,2,1,10/31/2014
2243 PROUT ST SE,20020,"$139,900","$159,000",$0,3,1,1,10/31/2014
3911 Q ST SE,20020,"$300,000","$300,000",$913,3,2,1,10/17/2014
2316 HIGH ST SE,20020,"$182,000","$182,000",$0,3,1,1,10/14/2014
2916 S ST SE,20020,"$424,900","$414,600","$12,438",4,2,1,10/9/2014
2116 SUITLAND TER SE #A,20020,"$159,950","$159,950","$3,999",3,2,0,10/10/2014
2611 POMEROY RD SE,20020,"$285,000","$285,000","$8,000",3,1,0,10/9/2014
2028 37TH ST SE #A,20020,"$115,000","$108,000","$1,100",2,1,0,10/17/2014
3205 BUENA VISTA SE,20020,"$160,000","$160,000",$0,8,4,0,10/29/2014
1704 16TH ST SE #1-4,20020,"$469,000","$444,000","$8,880",8,4,0,10/15/2014
1327 TALBERT TER SE,20020,"$230,000","$222,500",$272,2,1,1,10/23/2014
3050 Q ST SE,20020,"$619,000","$600,000",$0,4,4,1,10/17/2014
1310 S ST SE,20020,"$199,000","$205,000","$2,255",3,1,1,10/10/2014
2842 FORT BAKER DR SE,20020,"$349,000","$376,000","$7,000",4,3,0,10/28/2014
1604 25TH ST SE,20020,"$214,500","$214,500",$0,3,2,0,10/14/2014
1438 CONGRESS PL SE,20020,"$205,000","$207,000","$5,000",3,2,0,10/24/2014
1520 FORT DAVIS PL SE,20020,"$310,000","$307,000","$15,500",4,2,0,10/31/2014
1708 R ST SE,20020,"$430,000","$420,000","$5,500",8,4,0,10/31/2014
1420 RIDGE PL SE,20020,"$305,000","$292,000","$8,500",3,2,0,10/17/2014
1514 V ST SE,20020,"$340,000","$347,000",$0,3,2,1,10/13/2014
827 3RD ST SW #310,20024,"$559,500","$559,000","$3,000",2,2,0,10/10/2014
294 N ST SW,20024,"$425,000","$425,000","$5,000",3,1,0,10/20/2014
240 M ST SW #E511,20024,"$279,900","$275,000",$0,1,1,0,10/20/2014
1311 DELAWARE AVE SW #S435,20024,"$175,000","$170,000",$0,1,1,0,10/10/2014
1301 DELAWARE AVE SW #N319,20024,"$135,000","$146,000",$0,1,1,0,10/3/2014
1311 DELAWARE AVE SW #S-235,20024,"$175,000","$175,000",$0,1,1,0,10/9/2014
800 4TH ST SW #S-814,20024,"$265,000","$267,500",$0,0,1,0,10/1/2014
700 7TH ST SW #630,20024,"$259,000","$259,000",$0,1,1,0,10/7/2014
480 M SW,20024,"$500,000","$481,000",$0,2,2,0,10/24/2014
350 G ST SW #N-220,20024,"$345,000","$346,755",$0,1,1,0,10/8/2014
800 4TH ST SW #S811,20024,"$284,900","$281,000",$0,0,1,0,10/10/2014
859 3RD ST SW #105,20024,"$469,000","$501,500",$0,3,2,0,10/3/2014
355 I ST SW #S-104,20024,"$389,000","$389,000",$0,1,1,0,10/15/2014
800 4TH ST SW #N-221,20024,"$419,000","$435,000",$0,2,1,0,10/31/2014
350 G ST SW #N-304,20024,"$425,000","$425,000",$0,1,1,0,10/15/2014
609 4TH ST SW,20024,"$549,000","$650,000",$0,3,3,0,10/24/2014
355 I ST SW #S-502,20024,"$490,000","$500,300",$0,2,2,0,10/16/2014
550 N ST SW #S-402,20024,"$899,900","$900,000",$0,3,2,0,10/31/2014
1250 4TH ST SW #W407,20024,"$259,900","$266,300",$0,1,1,0,10/15/2014
300 M ST SW #N808,20024,"$260,000","$260,000",$0,1,1,0,10/8/2014
239 G ST SW #119,20024,"$559,000","$559,000",$0,3,2,0,10/30/2014
326 N ST SW,20024,"$449,000","$460,500",$0,3,1,1,10/23/2014
350 G ST SW #N-501,20024,"$499,000","$489,000",$0,2,2,0,10/30/2014
1301 DELAWARE AVE SW #N323,20024,"$165,000","$165,000",$0,1,1,0,10/6/2014
705 3RD ST SW #603,20024,"$550,000","$550,000",$725,3,2,0,10/31/2014
417 ATLANTIC ST SE,20032,"$219,000","$215,000","$6,450",4,2,1,10/9/2014
20 CHESAPEAKE ST SE #C-34,20032,"$25,000","$25,000",$0,1,1,0,10/31/2014
1444 SMITH PL SE,20032,"$250,000","$230,000",$0,5,2,0,10/14/2014
3615 MARTIN LUTHER KING JR AVE SE,20032,"$149,000","$140,000",$0,3,1,0,10/10/2014
1135 BELLEVUE ST SE,20032,"$300,000","$287,500","$3,500",4,2,1,10/10/2014
206 MALCOLM X AVE SE,20032,"$275,000","$275,000","$5,000",3,2,0,10/3/2014
620 GALVESTON ST SE,20032,"$129,900","$118,500",$0,3,1,1,10/17/2014
3211 8TH ST SE #12,20032,"$147,000","$125,000",$0,2,2,0,10/28/2014
1514 17TH ST NW #112,20036,"$199,900","$199,000","$5,000",0,1,0,10/20/2014
1727 MASSACHUSETTS AVE NW #417,20036,"$231,000","$238,000","$2,000",0,1,0,10/10/2014
1727 MASSACHUSETTS AVE NW #702,20036,"$369,000","$375,000","$10,500",1,1,0,10/16/2014
1545 18TH ST NW #906,20036,"$375,000","$375,000",$0,1,1,0,10/10/2014
1514 21ST ST NW #6,20036,"$499,000","$510,000",$0,1,1,0,10/9/2014
1711 MASSACHUSETTS AVE NW #713,20036,"$249,000","$243,000",$0,1,1,0,10/14/2014
1330 NEW HAMPSHIRE AVE NW #407,20036,"$279,000","$270,000",$0,0,1,0,10/15/2014
1260 21ST ST NW #702,20036,"$329,000","$323,500",$0,1,1,0,10/16/2014
1711 MASSACHUSETTS AVE NW #721,20036,"$449,900","$439,000",$500,2,1,0,10/29/2014
1766 CHURCH ST NW #C,20036,"$399,750","$399,750","$4,180",2,1,0,10/14/2014
1711 MASSACHUSETTS AVE NW #723,20036,"$261,900","$258,500",$0,1,1,0,10/31/2014
1332 21ST ST NW #101,20036,"$345,000","$322,525",$0,1,1,0,10/10/2014
460 L ST NW #G2-112,20001,"$17,500","$17,500",$0,0,0,0,11/21/2014
460 L ST NW #G2-96,20001,"$15,000","$15,000",$0,0,0,0,11/19/2014
1306 8TH ST NW #2,20001,"$550,000","$539,000","$11,000",2,2,0,11/25/2014
1606 7TH ST NW,20001,"$750,000","$850,000","$20,000",1,1,0,11/21/2014
51 FLORIDA AVE NW,20001,"$768,500","$766,500",$0,4,3,1,11/24/2014
1837 6TH ST NW,20001,"$849,900","$825,000",$900,2,2,1,11/6/2014
61 RHODE ISLAND AVE NW,20001,"$1,299,000","$1,250,000",$0,6,4,1,11/25/2014
974 FLORIDA AVE NW,20001,"$499,852","$493,000","$13,000",1,1,0,11/25/2014
2108 1ST ST NW #GARDEN,20001,"$599,000","$600,000","$15,000",3,3,0,11/24/2014
34 SEATON PL NW,20001,"$899,000","$895,000",$0,5,5,1,11/14/2014
1515 11TH ST NW #1-2,20001,"$499,900","$475,000",$0,1,1,1,11/7/2014
2108 1ST ST NW #PENTHOUSE,20001,"$699,900","$704,000",$0,3,3,0,11/14/2014
1117 10TH ST NW #708,20001,"$489,000","$485,000",$0,1,1,0,11/6/2014
756 HOBART PL NW,20001,"$529,000","$515,000",$0,3,1,0,11/25/2014
1923 2ND ST NW,20001,"$699,000","$699,000","$1,000",3,2,2,11/10/2014
811 4TH ST NW #715,20001,"$434,900","$434,900",$0,1,1,0,11/4/2014
811 4TH ST NW #914,20001,"$415,000","$415,000","$5,000",1,1,0,11/18/2014
939 M ST NW #B,20001,"$1,449,000","$1,449,000","$44,000",4,3,1,11/3/2014
941 M ST NW #UNIT A,20001,"$1,199,000","$1,075,000",$0,4,3,1,11/6/2014
941 M ST NW #PH-B,20001,"$1,449,000","$1,375,000","$35,000",4,3,1,11/7/2014
1325 11TH ST NW,20001,"$950,000","$960,000","$6,000",3,3,1,11/12/2014
425 M ST NW #F,20001,"$524,000","$524,000",$0,2,2,0,11/5/2014
1507 8TH ST NW,20001,"$1,199,000","$1,230,000","$10,000",3,2,1,11/10/2014
1010 MASSACHUSETTS AVE NW #410,20001,"$849,999","$838,000",$0,2,2,0,11/12/2014
400 MASSACHUSETTS AVE NW #1112,20001,"$479,900","$486,500","$8,500",1,1,0,11/19/2014
1848 8TH ST NW,20001,"$674,000","$675,000",$0,3,1,1,11/10/2014
400 MASSACHUSETTS AVE NW #803,20001,"$440,000","$440,000",$0,1,1,0,11/21/2014
1519 1ST ST NW #1,20001,"$499,000","$499,000","$10,000",3,3,0,11/18/2014
1514 NEW JERSEY AVE NW,20001,"$575,000","$555,000",$0,3,1,1,11/14/2014
32 U ST NW,20001,"$799,900","$799,900",$0,4,3,1,11/21/2014
607 Q ST NW,20001,"$955,000","$1,110,126",$0,5,3,0,11/10/2014
707 HARVARD ST NW,20001,"$330,000","$351,000",$0,2,1,0,11/25/2014
475 K ST NW #525,20001,"$564,900","$575,000",$0,2,2,0,11/20/2014
2004 11TH ST NW #239,20001,"$519,900","$537,000",$0,2,2,0,11/7/2014
440 RHODE ISLAND AVE NW #102,20001,"$524,900","$524,900",$0,2,2,0,11/5/2014
2201 2ND ST NW #35,20001,"$264,900","$270,000",$0,0,1,0,11/14/2014
2532 11TH ST NW #1,20001,"$799,900","$837,500",$0,3,2,1,11/12/2014
759 HARVARD ST NW,20001,"$525,000","$529,750","$1,000",3,1,0,11/17/2014
1010 MASSACHUSETTS AVE NW #509,20001,"$574,900","$590,000",$100,2,1,0,11/3/2014
919 FLORIDA AVE NW #703,20001,"$524,900","$524,900",$0,2,2,0,11/19/2014
12 W ST NW,20001,"$839,900","$825,000","$11,963",4,3,0,11/26/2014
720 HARVARD ST NW,20001,"$674,720","$680,000",$0,4,3,1,11/19/2014
400 MASSACHUSETTS AVE NW #320,20001,"$490,000","$490,000",$0,1,1,1,11/24/2014
426 M ST NW #D,20001,"$419,900","$420,000","$10,000",1,1,0,11/30/2014
2110 10TH ST NW #1,20001,"$549,900","$549,900",$0,2,2,0,11/21/2014
403 R ST NW,20001,"$457,000","$457,000",$0,4,1,0,11/21/2014
777 7TH ST NW #1126,20001,"$665,000","$620,000",$0,2,2,0,11/13/2014
2120 VERMONT AVE NW #401,20001,"$445,000","$454,000",$0,1,1,0,11/21/2014
1936 3RD ST NW,20001,"$749,900","$740,000",$0,4,3,1,11/25/2014
2100 11TH ST NW #G-02,20001,"$399,000","$407,525",$0,1,1,0,11/24/2014
437 NEW YORK AVE NW #213,20001,"$399,750","$399,000","$5,000",1,1,0,11/26/2014
1719 2ND ST NW,20001,"$889,500","$889,500",$0,4,3,1,11/26/2014
