Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
5901 8TH ST NE,20011," $314,900 "," $314,900 "," $9,882 ",3,2,1,1/4/2013
629 QUINCY ST NW,20011," $445,000 "," $453,333 ", $-   ,4,2,1,1/9/2013
1400 OGLETHORPE ST NW #12,20011," $179,000 "," $175,900 ", $-   ,1,1,0,1/13/2013
4352 BLAGDEN AVE NW,20011," $699,000 "," $697,000 "," $20,910 ",3,2,0,1/31/2013
3900 14TH ST NW #416,20011," $269,900 "," $289,900 "," $2,890 ",1,1,0,1/25/2013
513 JEFFERSON ST NW,20011," $269,900 "," $269,900 ", $-   ,3,1,0,1/18/2013
1335 GALLATIN ST NW,20011," $449,900 "," $527,000 "," $15,000 ",4,1,1,1/29/2013
4618 8TH ST NW,20011," $585,000 "," $585,000 ", $-   ,4,3,1,1/31/2013
306 EMERSON ST NW,20011," $280,000 "," $305,000 ", $-   ,3,1,0,1/16/2013
5511-5517 COLORADO AVE NW #501,20011," $629,500 "," $599,000 ", $-   ,3,3,0,1/24/2013
7058 EASTERN AVE NW #309,20012," $159,900 "," $154,000 "," $4,620 ",2,1,0,1/22/2013
1219 FLORAL ST NW,20012," $330,000 "," $340,000 ", $-   ,3,1,1,1/17/2013
7600 17TH ST NW,20012," $899,000 "," $878,000 "," $3,100 ",4,3,1,1/18/2013
6707 2ND ST NW,20012," $429,900 "," $415,000 "," $12,450 ",3,2,0,1/30/2013
7707 13TH ST NW,20012," $599,900 "," $594,900 ", $-   ,4,2,1,1/11/2013
712 BUTTERNUT ST NW,20012," $499,000 "," $490,000 ", $-   ,4,2,0,1/15/2013
5 UNDERWOOD PL NW,20012," $285,000 "," $290,000 "," $6,600 ",3,2,1,1/4/2013
17 UNDERWOOD PL NW,20012," $259,000 "," $263,000 "," $5,190 ",3,1,1,1/25/2013
1351 JUNIPER ST NW,20012," $685,000 "," $700,000 ", $-   ,4,3,1,1/11/2013
7137 GEORGIA AVE NW,20012," $230,000 "," $218,000 ", $-   ,3,1,0,1/29/2013
4606 SARGENT RD NE,20017," $335,500 "," $307,000 ", $-   ,3,1,1,1/28/2013
4955 6TH ST NE,20017," $424,900 "," $417,000 ", $-   ,4,2,2,1/17/2013
1030 GIRARD ST NE,20017," $399,900 "," $418,000 ", $-   ,4,2,1,1/18/2013
1206 SHEPHERD ST NE,20017," $450,000 "," $417,000 ", $-   ,3,1,0,1/4/2013
1001 IRVING ST NE,20017," $799,900 "," $760,000 ", $-   ,4,3,1,1/11/2013
1023 QUINCY ST NE #1023,20017," $275,000 "," $275,000 "," $8,250 ",2,2,1,1/10/2013
3503 10TH ST NE,20017," $350,000 "," $348,000 ", $-   ,4,2,0,1/3/2013
903 KEARNY ST NE,20017," $340,000 "," $340,000 "," $7,500 ",2,1,0,1/11/2013
3203 10TH ST NE,20017," $479,000 "," $479,000 "," $3,500 ",3,2,0,1/25/2013
2626 BRENTWOOD RD NE,20018," $230,000 "," $230,000 "," $6,900 ",3,2,0,1/4/2013
3520 DAKOTA AVE NE,20018," $201,000 "," $191,000 ", $-   ,3,1,0,1/28/2013
2018 LAWRENCE ST NE,20018," $395,000 "," $330,000 ", $-   ,4,2,0,1/31/2013
4100 20TH ST NE #4100,20018," $325,000 "," $320,000 "," $9,900 ",3,1,2,1/3/2013
3030 SOUTH DAKOTA AVE NE,20018," $249,900 "," $261,000 ", $-   ,5,1,2,1/3/2013
2425 FRANKLIN ST NE,20018," $489,000 "," $489,000 "," $14,670 ",4,3,1,1/8/2013
2021 NEWTON ST NE,20018," $334,900 "," $342,900 ", $-   ,2,1,0,1/18/2013
4000 24TH ST NE,20018," $399,900 "," $407,500 ", $800 ,4,3,1,1/3/2013
4210 19TH ST NE,20018," $445,900 "," $445,900 ", $-   ,3,2,0,1/4/2013
2505 BRENTWOOD RD NE,20018," $529,900 "," $505,000 ", $-   ,4,3,1,1/23/2013
1830 JEFFERSON PL NW #15,20036," $599,900 "," $615,000 ", $-   ,2,2,0,1/15/2013
1520 16TH ST NW #401,20036," $599,000 "," $599,000 "," $3,660 ",2,2,0,1/15/2013
1711 MASSACHUSETTS AVE NW #620,20036," $249,000 "," $240,000 ", $-   ,1,1,0,1/4/2013
1401 17TH ST NW #701,20036," $449,000 "," $430,000 ", $-   ,2,2,0,1/2/2013
1737 P ST NW #202,20036," $397,777 "," $397,777 ", $350 ,1,1,0,1/4/2013
1752 CHURCH ST NW,20036," $1,495,000 "," $1,525,000 ", $-   ,2,3,1,1/4/2013
1 SCOTT CIR NW #320,20036," $232,500 "," $228,500 ", $-   ,1,1,0,1/29/2013
2201 2ND ST NW #35,20001," $199,900 "," $199,900 ", $-   ,0,1,0,2/1/2013
910 M ST NW #425,20001," $489,000 "," $475,000 ", $-   ,1,2,0,2/28/2013
1610 11TH ST NW #1-A,20001," $439,900 "," $429,900 "," $2,500 ",1,2,0,2/21/2013
2825 SHERMAN AVE NW,20001," $199,000 "," $199,000 "," $15,000 ",4,2,0,2/21/2013
56 V ST NW,20001," $700,000 "," $702,000 ", $-   ,4,4,0,2/20/2013
301 MASSACHUSETTS AVE NW #701,20001," $575,000 "," $575,000 ", $-   ,2,2,0,2/4/2013
734 COLUMBIA RD NW,20001," $375,000 "," $340,000 ", $-   ,3,1,0,2/1/2013
523 FLORIDA AVE NW #2,20001," $514,950 "," $470,000 ", $-   ,2,2,0,2/25/2013
2201 2ND ST NW #31,20001," $317,900 "," $317,900 "," $4,000 ",1,1,0,2/5/2013
420-422 M ST NW #A,20001," $409,000 "," $385,000 ", $-   ,1,2,0,2/1/2013
523 FLORIDA AVE NW #1,20001," $499,000 "," $480,000 ", $-   ,2,1,1,2/26/2013
2576 SHERMAN AVE NW #301,20001," $277,777 "," $266,000 "," $2,500 ",1,1,0,2/27/2013
416 U ST NW,20001," $799,000 "," $700,000 "," $10,000 ",6,2,0,2/28/2013
224 Q ST NW #A,20001," $369,000 "," $363,000 ", $-   ,2,2,0,2/22/2013
2120 VERMONT AVE NW #323,20001," $635,000 "," $620,000 ", $-   ,3,2,0,2/12/2013
449 R ST NW #12,20001," $314,900 "," $295,000 ", $-   ,1,1,0,2/19/2013
18 W ST NW,20001," $649,900 "," $655,000 "," $5,000 ",3,2,0,2/27/2013
440 L ST NW #1104,20001," $539,900 "," $533,500 ", $-   ,2,2,0,2/15/2013
46 ADAMS ST NW,20001," $849,900 "," $783,000 "," $1,000 ",4,3,1,2/15/2013
80 NEW YORK AVE NW #302,20001," $285,000 "," $275,000 ", $-   ,2,1,0,2/22/2013
440 L ST NW #311,20001," $565,000 "," $550,000 ", $-   ,2,2,0,2/8/2013
811 4TH ST NW #1202,20001," $395,000 "," $392,000 ", $-   ,1,1,0,2/25/2013
400 MASSACHUSETTS AVE NW #807,20001," $538,490 "," $538,490 ", $-   ,1,1,1,2/1/2013
555 MASSACHUSETTS AVE NW #1016,20001," $399,900 "," $418,000 ", $-   ,1,1,0,2/7/2013
1111 11TH ST NW #902,20001," $384,900 "," $382,500 ", $-   ,1,1,0,2/27/2013
910 M ST NW #502,20001," $399,000 "," $397,500 ", $-   ,1,1,0,2/14/2013
432 OAKDALE PL NW,20001," $355,000 "," $372,000 ", $-   ,2,1,1,2/22/2013
1001 L ST NW #611,20001," $379,500 "," $395,500 ", $500 ,1,1,0,2/28/2013
749 GRESHAM PL NW,20001," $390,000 "," $401,000 ", $-   ,3,2,0,2/15/2013
1111 11TH ST NW #609,20001," $339,000 "," $342,000 ", $-   ,1,1,0,2/28/2013
1117 10TH ST NW #502,20001," $539,000 "," $561,000 ", $-   ,2,2,0,2/13/2013
136 RHODE ISLAND AVE NW,20001," $674,900 "," $720,000 ", $-   ,3,3,1,2/20/2013
2035 2ND ST NW #GL02,20001," $455,000 "," $455,000 ", $-   ,2,2,0,2/22/2013
1513 4TH ST NW,20001," $450,000 "," $475,000 ", $-   ,4,2,0,2/15/2013
475 K ST NW #424,20001," $615,000 "," $635,000 ", $-   ,2,2,0,2/27/2013
1535 5TH ST NW,20001," $499,555 "," $547,500 ", $-   ,2,2,1,2/28/2013
437 NEW YORK AVE NW #501,20001," $385,000 "," $390,000 ", $-   ,1,1,0,2/28/2013
450 M ST NW,20001," $800,000 "," $920,000 ", $-   ,4,0,4,2/28/2013
910 S ST NW #1,20001," $769,000 "," $785,000 ", $-   ,2,2,1,2/22/2013
342 ELM ST NW,20001," $499,900 "," $506,900 "," $11,000 ",3,2,1,2/20/2013
2250 11TH ST NW #305,20001," $375,000 "," $385,000 ", $-   ,1,1,0,2/28/2013
208 N ST NW,20001," $339,000 "," $361,500 ", $-   ,3,1,0,2/14/2013
809813 6TH ST NW #44,20001," $489,000 "," $470,000 "," $4,200 ",2,2,0,2/28/2013
325 W ST NE,20002," $305,000 "," $290,000 "," $2,747 ",4,2,0,2/28/2013
1242 NEAL ST NE,20002," $180,000 "," $182,750 ", $-   ,3,2,0,2/11/2013
605 2ND ST NE,20002," $699,000 "," $650,000 ", $-   ,3,2,0,2/1/2013
51 TODD PL NE,20002," $235,000 "," $240,000 ", $-   ,2,1,0,2/20/2013
2625 3RD ST NE #107,20002," $109,900 "," $100,000 ", $-   ,1,1,0,2/15/2013
2027 3RD ST NE,20002," $299,000 "," $260,000 ", $-   ,3,1,0,2/28/2013
1514 ISHERWOOD ST NE #2,20002," $189,900 "," $180,000 ", $-   ,2,1,0,2/28/2013
410 15TH ST NE #26,20002," $234,000 "," $225,000 ", $-   ,1,1,0,2/15/2013
28 9TH ST NE,20002," $1,495,000 "," $1,495,000 "," $23,000 ",4,3,1,2/11/2013
1208 WYLIE ST NE #1/2,20002," $365,000 "," $345,000 ", $-   ,2,1,0,2/14/2013
148 T ST NE,20002," $569,000 "," $565,000 ", $-   ,3,3,1,2/8/2013
218 F ST NE,20002," $650,000 "," $651,000 ", $-   ,3,1,0,2/22/2013
1393 F ST NE,20002," $619,000 "," $624,000 "," $5,000 ",3,2,1,2/27/2013
1661 KRAMER ST NE,20002," $499,000 "," $460,000 ", $-   ,3,3,0,2/28/2013
254 9TH ST NE,20002," $775,000 "," $765,000 ", $-   ,3,2,1,2/4/2013
124 4TH ST NE,20002," $849,000 "," $818,500 ", $-   ,2,2,1,2/12/2013
1342 D ST NE,20002," $643,500 "," $636,450 ", $-   ,3,3,1,2/1/2013
14 R ST NE,20002," $515,000 "," $530,000 ", $-   ,4,2,1,2/15/2013
1619 LANG PL NE,20002," $184,900 "," $185,000 "," $6,475 ",2,1,0,2/28/2013
1732 E ST NE,20002," $389,500 "," $392,000 "," $10,000 ",2,1,1,2/21/2013
733 18TH ST NE,20002," $319,000 "," $302,000 "," $10,000 ",2,1,1,2/15/2013
226 15TH ST NE,20002," $399,000 "," $420,000 ", $-   ,3,2,0,2/13/2013
305 C ST NE #107,20002," $368,500 "," $375,000 ", $-   ,1,1,0,2/12/2013
554 23RD PL NE,20002," $369,500 "," $369,500 "," $10,000 ",3,2,1,2/4/2013
1115 I ST NE,20002," $670,000 "," $670,000 ", $-   ,3,2,1,2/8/2013
1840 D ST NE #3,20002," $299,000 "," $305,000 "," $9,000 ",2,2,0,2/28/2013
1209 WYLIE ST NE,20002," $319,900 "," $305,000 ", $-   ,2,1,0,2/15/2013
644 MASSACHUSETTS AVE NE #306,20002," $225,000 "," $225,000 "," $5,000 ",0,1,0,2/4/2013
15 8TH ST NE,20002," $1,400,000 "," $1,370,000 ", $-   ,5,3,1,2/25/2013
1716 M ST NE,20002," $449,900 "," $430,000 ", $-   ,3,3,1,2/28/2013
720 6TH ST NE,20002," $999,900 "," $985,000 ", $-   ,6,3,1,2/15/2013
166 U ST NE,20002," $520,000 "," $521,000 ", $-   ,2,2,0,2/15/2013
628 MORTON PL NE,20002," $499,900 "," $535,000 ", $-   ,3,1,0,2/14/2013
712 C ST NE,20002," $740,000 "," $728,000 ", $-   ,3,2,1,2/28/2013
1100 PARK ST NE,20002," $839,000 "," $860,000 ", $-   ,4,3,1,2/22/2013
1419 G ST NE,20002," $375,000 "," $350,000 ", $-   ,3,2,0,2/15/2013
1351 C ST NE,20002," $468,500 "," $482,600 ", $-   ,2,2,0,2/15/2013
822 I ST NE,20002," $648,500 "," $685,000 ", $-   ,3,2,1,2/28/2013
633 ACKER PL NE,20002," $799,000 "," $820,000 ", $-   ,3,2,1,2/15/2013
1432 MONTELLO AVE NE,20002," $425,000 "," $422,000 ", $-   ,3,1,1,2/23/2013
719 10TH ST NE,20002," $988,500 "," $1,010,000 ", $-   ,4,3,1,2/28/2013
2107 2ND ST NE,20002," $474,900 "," $460,750 ", $-   ,3,2,0,2/19/2013
809 MARYLAND AVE NE #B,20002," $584,500 "," $565,000 ", $-   ,2,2,0,2/28/2013
401 E ST NE,20002," $699,000 "," $685,000 ", $-   ,3,2,1,2/28/2013
933 8TH ST NE,20002," $300,000 "," $302,000 ", $-   ,2,1,1,2/21/2013
24 T ST NE,20002," $650,000 "," $730,000 ", $-   ,7,5,0,2/27/2013
1125 5TH ST NE,20002," $598,000 "," $635,000 ", $-   ,4,2,0,2/28/2013
1413 MORSE ST NE,20002," $525,000 "," $525,000 ", $-   ,4,3,1,2/28/2013
318 19TH ST NE,20002," $375,000 "," $315,000 ", $-   ,3,2,0,2/21/2013
2403 3RD ST NE,20002," $429,000 "," $429,000 "," $7,250 ",3,2,1,2/27/2013
420 16TH ST SE #104,20003," $229,904 "," $229,900 "," $5,500 ",1,1,0,2/28/2013
101 NORTH CAROLINA AVE SE #408,20003," $252,252 "," $236,500 "," $2,500 ",0,1,0,2/28/2013
1025 1ST ST SE #306,20003," $560,900 "," $550,000 ", $-   ,2,2,0,2/13/2013
1535 A ST SE,20003," $499,000 "," $474,000 "," $6,600 ",3,2,1,2/22/2013
1323 INDEPENDENCE AVE SE,20003," $849,950 "," $837,500 ", $-   ,3,2,1,2/8/2013
1306 CAROLINA AVE SE,20003," $749,900 "," $730,000 "," $5,000 ",3,2,2,2/25/2013
735 12TH ST SE,20003," $555,000 "," $545,000 ", $-   ,3,1,1,2/28/2013
600 KENTUCKY AVE SE #B,20003," $525,000 "," $515,000 ", $-   ,2,2,1,2/28/2013
1815 A ST SE #301,20003," $235,000 "," $235,000 ", $-   ,1,1,0,2/6/2013
324 INDEPENDENCE AVE SE,20003," $1,495,000 "," $1,415,000 ", $-   ,4,3,1,2/14/2013
1521 K ST SE,20003," $329,500 "," $329,500 ", $-   ,2,1,0,2/15/2013
1237-1239 REAR C ST SE,20003," $499,000 "," $480,000 ", $-   ,0,0,0,2/14/2013
257 15TH ST SE #A,20003," $497,900 "," $498,000 "," $5,000 ",2,2,0,2/15/2013
1721 BAY ST SE,20003," $656,000 "," $656,000 ", $-   ,3,2,1,2/14/2013
1708 MASSACHUSETTS AVE SE,20003," $679,900 "," $648,500 ", $-   ,3,2,1,2/15/2013
1250 D ST SE,20003," $1,355,777 "," $1,275,000 ", $-   ,5,3,1,2/8/2013
915 12TH ST SE,20003," $330,000 "," $337,000 ", $-   ,2,1,0,2/8/2013
1 GESSFORD CT SE,20003," $380,000 "," $455,000 ", $500 ,2,1,0,2/11/2013
1391 PENNSYLVANIA AVE SE #207,20003," $399,900 "," $399,900 "," $5,947 ",1,2,0,2/22/2013
706 L ST SE,20003," $539,000 "," $543,500 "," $2,500 ",2,1,0,2/7/2013
553 15TH ST SE,20003," $774,900 "," $790,000 "," $2,400 ",3,3,1,2/12/2013
1242 C ST SE,20003," $850,000 "," $850,000 ", $-   ,3,2,1,2/1/2013
1363 K ST SE #302,20003," $229,500 "," $238,000 "," $7,800 ",1,1,0,2/22/2013
1420 IVES PL SE,20003," $665,900 "," $677,900 "," $12,000 ",3,2,1,2/19/2013
1308 MASSACHUSETTS AVE SE,20003," $888,650 "," $950,000 "," $4,000 ",4,3,1,2/28/2013
1391 PENNSYLVANIA AVE SE #431,20003," $399,900 "," $421,000 ", $-   ,1,2,0,2/28/2013
412 10TH ST SE,20003," $1,199,000 "," $1,200,000 ", $-   ,3,3,1,2/28/2013
534 16TH ST SE,20003," $669,000 "," $669,000 ", $-   ,3,3,0,2/26/2013
631 D ST NW #1230,20004," $440,000 "," $440,000 "," $5,800 ",1,1,0,2/15/2013
915 E ST NW #309,20004," $409,900 "," $399,999 "," $5,100 ",1,1,0,2/27/2013
616 E ST E #854,20004," $569,900 "," $560,000 ", $-   ,2,2,1,2/1/2013
915 E ST NW #514,20004," $379,000 "," $379,000 ", $-   ,1,1,0,2/8/2013
1133 14TH ST NW #208,20005," $599,500 "," $590,000 "," $2,500 ",2,2,0,2/13/2013
1301 RHODE ISLAND AVE NW #B,20005," $675,000 "," $659,000 ", $-   ,2,3,0,2/11/2013
1212 M ST NW #403,20005," $628,500 "," $615,000 ", $-   ,2,2,0,2/19/2013
1324 14TH ST NW #3,20005," $779,900 "," $794,433 "," $2,000 ",1,2,0,2/15/2013
1324 14TH ST NW #4,20005," $599,900 "," $603,900 "," $2,000 ",2,2,0,2/28/2013
1314 MASSACHUSETTS AVE NW #306,20005," $379,900 "," $368,000 ", $-   ,1,1,0,2/26/2013
1239 VERMONT AVE NW #805,20005," $375,000 "," $375,000 ", $-   ,2,2,0,2/28/2013
1245 13TH ST NW #516,20005," $255,000 "," $256,320 ", $-   ,0,1,0,2/15/2013
1308 12TH ST NW #B,20005," $379,900 "," $417,028 ", $-   ,1,1,0,2/28/2013
1441 RHODE ISLAND AVE NW #615,20005," $329,000 "," $324,000 ", $-   ,0,1,0,2/26/2013
1401 CHURCH ST NW #323,20005," $435,000 "," $442,500 ", $-   ,1,1,0,2/25/2013
1300 N ST NW #208,20005," $299,900 "," $309,900 "," $10,000 ",0,1,0,2/28/2013
1324 14TH ST NW #1,20005," $679,900 "," $679,900 "," $2,000 ",2,2,1,2/26/2013
1300 13TH ST NW #102,20005," $449,000 "," $449,000 ", $-   ,1,1,10,2/8/2013
1440 CHURCH ST NW #402,20005," $674,000 "," $775,000 ", $-   ,2,2,0,2/27/2013
1300 N ST NW #13,20005," $239,900 "," $239,900 ", $-   ,0,1,0,2/27/2013
1300 13TH ST NW #102,20005," $449,000 "," $449,000 ", $-   ,2,1,1,2/8/2013
2801 NEW MEXICO AVE NW #713,20007," $339,000 "," $335,426 ", $-   ,1,1,1,2/8/2013
1248 30TH ST NW,20007," $7,995,000 "," $7,600,000 ", $-   ,5,6,2,2/14/2013
2112 DUNMORE LN NW,20007," $3,595,000 "," $3,150,000 ", $-   ,6,7,3,2/27/2013
4450 DEXTER ST NW,20007," $2,895,000 "," $2,551,546 ", $-   ,6,4,1,2/22/2013
1720 35TH ST NW,20007," $850,000 "," $830,000 "," $5,000 ",3,2,1,2/6/2013
2907 DUMBARTON ST NW,20007," $1,139,000 "," $1,100,000 ", $-   ,2,3,0,2/4/2013
3925 DAVIS PL NW #B-7,20007," $210,000 "," $210,500 "," $6,000 ",1,1,0,2/11/2013
4866 MACARTHUR BLVD NW #4,20007," $206,200 "," $227,850 ", $-   ,1,1,0,2/25/2013
4471 MACARTHUR BLVD NW #303,20007," $259,500 "," $253,000 ", $-   ,1,1,0,2/28/2013
2725 39TH ST NW #401,20007," $319,900 "," $309,000 ", $-   ,1,1,0,2/6/2013
3140 DUMBARTON ST NW,20007," $1,349,000 "," $1,250,000 ", $-   ,3,3,1,2/28/2013
1528 26TH ST NW,20007," $619,000 "," $619,000 ", $-   ,2,1,0,2/15/2013
4435 P ST NW,20007," $925,000 "," $925,000 "," $28,000 ",4,3,1,2/5/2013
2209 39TH ST NW,20007," $920,000 "," $920,000 ", $-   ,4,3,1,2/25/2013
4022 CHANCERY CT NW,20007," $1,325,000 "," $1,265,000 ", $-   ,4,3,0,2/27/2013
1406 30TH ST NW,20007," $1,549,000 "," $1,549,000 ", $-   ,3,3,1,2/15/2013
2113 37TH ST NW,20007," $788,000 "," $788,000 "," $1,175 ",3,2,0,2/7/2013
2320 WISCONSIN AVE NW #104,20007," $329,000 "," $318,000 "," $1,500 ",1,1,0,2/22/2013
2339 40TH PL NW ##305,20007," $339,000 "," $339,000 ", $-   ,1,1,0,2/8/2013
1657 31ST ST NW #310,20007," $290,000 "," $290,000 ", $350 ,1,1,0,2/13/2013
4114 DAVIS PL NW #210,20007," $299,900 "," $299,900 ", $600 ,1,1,0,2/26/2013
2800 WISCONSIN AVE NW #202,20007," $169,900 "," $160,000 ", $300 ,0,1,0,2/26/2013
4050 MANSION DR NW,20007," $1,295,000 "," $1,275,000 ", $-   ,5,3,1,2/1/2013
3812 FULTON ST NW,20007," $1,890,000 "," $1,810,000 ", $-   ,3,3,1,2/25/2013
2320 WISCONSIN AVE NW #410,20007," $375,000 "," $390,000 ", $-   ,1,1,0,2/28/2013
3225 GRACE ST NW #217,20007," $585,000 "," $577,000 "," $167,754 ",2,1,1,2/28/2013
1045 31ST ST NW #11,20007," $489,000 "," $489,000 ", $-   ,1,1,0,2/27/2013
3304 N ST NW,20007," $3,780,000 "," $3,640,000 ", $-   ,4,3,1,2/14/2013
2501 WISCONSIN AVE NW #9,20007," $879,000 "," $850,000 ", $-   ,2,2,1,2/28/2013
2703 O ST NW,20007," $1,250,000 "," $1,260,000 ", $-   ,3,2,2,2/28/2013
3921 IVY TERRACE CT NW,20007," $1,399,000 "," $1,300,000 ", $-   ,3,3,1,2/1/2013
3303 WATER ST NW #B-7,20007," $790,000 "," $790,000 ", $-   ,1,1,0,2/1/2013
2123 CALIFORNIA ST NW #E5,20008," $575,000 "," $550,000 ", $-   ,2,1,1,2/4/2013
1817 KALORAMA SQ NW #9,20008," $2,150,000 "," $2,000,000 ", $-   ,4,5,2,2/14/2013
21151/2 S ST NW #2115,20008," $499,000 "," $478,500 ", $-   ,2,1,0,2/12/2013
3620 CONNECTICUT NW #9,20008," $289,000 "," $275,000 "," $5,000 ",1,1,0,2/1/2013
3000 TILDEN ST NW #UNIT #1,20008," $1,249,000 "," $1,100,000 ", $-   ,3,2,1,2/13/2013
2101 CONNECTICUT AVE NW #83,20008," $1,950,000 "," $1,950,000 ", $-   ,3,3,0,2/14/2013
3001 VEAZEY TER NW #514,20008," $274,000 "," $267,000 "," $9,200 ",1,1,0,2/13/2013
4514 CONNECTICUT AVE NW #308,20008," $499,000 "," $499,000 ", $-   ,2,1,0,2/28/2013
3024 PORTER ST NW #101,20008," $299,000 "," $287,000 ", $-   ,1,1,0,2/28/2013
3100 CONNECTICUT AVE NW #302,20008," $359,900 "," $359,900 ", $-   ,1,1,0,2/14/2013
2737 DEVONSHIRE PL NW #419,20008," $539,900 "," $542,500 ", $-   ,2,1,0,2/22/2013
3400 RODMAN ST NW,20008," $900,000 "," $900,000 "," $1,000 ",3,2,0,2/8/2013
3883 CONNECTICUT AVE NW #912,20008," $679,000 "," $679,000 ", $-   ,2,2,0,2/13/2013
3446 CONNECTICUT AVE NW #207,20008," $296,500 "," $296,500 ", $-   ,1,1,0,2/14/2013
2725 CONNECTICUT AVE NW #305,20008," $355,000 "," $350,000 "," $6,200 ",1,1,0,2/15/2013
2907 ELLICOTT ST NW,20008," $1,249,000 "," $1,250,000 ", $-   ,5,3,2,2/28/2013
1801 WYOMING AVE NW #2,20009," $569,900 "," $569,900 "," $6,000 ",2,1,1,2/22/2013
1801 WYOMING AVE NW #34,20009," $544,900 "," $544,900 "," $2,500 ",2,2,0,2/4/2013
1615 Q ST NW #712,20009," $325,000 "," $315,000 "," $5,000 ",1,1,0,2/4/2013
2039 NEW HAMPSHIRE AVE NW #207,20009," $189,900 "," $185,000 ", $-   ,0,1,0,2/21/2013
1418 W ST NW #402,20009," $372,500 "," $361,000 ", $-   ,1,1,0,2/8/2013
1661 CRESCENT PL NW #101,20009," $349,000 "," $349,000 "," $10,000 ",1,1,0,2/15/2013
1634 14TH ST NW ##605,20009," $439,900 "," $409,900 "," $5,000 ",1,1,0,2/1/2013
1634 14TH ST NW ##604,20009," $649,900 "," $660,155 ", $-   ,1,1,0,2/15/2013
1634 14TH ST NW #501,20009," $649,900 "," $680,753 ", $-   ,2,2,0,2/1/2013
1634 14TH ST NW #603,20009," $719,900 "," $726,900 ", $-   ,2,2,0,2/15/2013
1634 14TH ST NW #301,20009," $619,900 "," $664,900 ", $-   ,2,2,0,2/11/2013
1634 14TH ST NW #03,20009," $399,900 "," $397,000 "," $12,000 ",1,2,0,2/1/2013
1634 14TH ST NW #02,20009," $299,900 "," $299,900 "," $5,000 ",1,1,0,2/15/2013
1634 14TH ST NW #101,20009," $549,900 "," $584,185 "," $5,000 ",2,2,0,2/12/2013
1634 14TH ST NW #302,20009," $339,900 "," $334,900 "," $5,000 ",1,1,0,2/1/2013
1634 14TH ST NW #303,20009," $619,900 "," $655,000 "," $5,000 ",2,2,0,2/1/2013
1634 14TH ST NW #705,20009," $449,900 "," $431,500 "," $10,000 ",1,1,0,2/8/2013
1634 14TH ST NW #PENTHOUSE 602,20009," $1,049,900 "," $1,050,000 "," $31,500 ",2,2,1,2/19/2013
2241 12TH ST NW,20009," $515,000 "," $516,000 ", $-   ,2,1,0,2/12/2013
2334 19TH ST NW,20009," $1,374,900 "," $1,327,500 ", $-   ,5,3,1,2/8/2013
1308 CLIFTON ST NW #310,20009," $279,900 "," $279,000 "," $6,000 ",1,1,0,2/5/2013
1415 GIRARD ST NW #403,20009," $160,000 "," $160,000 ", $-   ,1,1,0,2/28/2013
1435 CHAPIN ST NW #305,20009," $650,000 "," $659,000 ", $-   ,2,2,0,2/5/2013
1820 CLYDESDALE PL NW #101,20009," $249,000 "," $225,500 ", $700 ,1,1,0,2/5/2013
1634 14TH ST NW #205,20009," $375,000 "," $375,000 "," $10,000 ",1,1,0,2/8/2013
1634 14TH ST NW #201,20009," $574,900 "," $614,900 "," $5,000 ",2,2,0,2/25/2013
1321 FAIRMONT ST NW #305,20009," $244,000 "," $232,000 ", $-   ,1,1,0,2/22/2013
2363 CHAMPLAIN ST NW #25,20009," $574,000 "," $570,000 "," $10,000 ",2,2,1,2/1/2013
1716 Q ST NW,20009," $2,295,000 "," $2,100,000 ", $-   ,4,3,1,2/19/2013
1701 KALORAMA RD NW #203,20009," $555,000 "," $555,000 ", $-   ,2,2,0,2/15/2013
1634 14TH ST NW #403,20009," $674,900 "," $674,900 "," $15,000 ",2,2,0,2/15/2013
1634 14TH ST NW #405,20009," $419,900 "," $402,000 ", $-   ,1,1,0,2/1/2013
1442 HARVARD ST NW ##1,20009," $399,900 "," $390,000 "," $10,000 ",1,2,0,2/5/2013
1700 KALORAMA RD NW #301,20009," $519,000 "," $519,000 "," $15,570 ",1,2,0,2/5/2013
1821 RIGGS PL NW,20009," $399,900 "," $395,000 "," $10,200 ",2,1,0,2/22/2013
1954 COLUMBIA RD NW #407,20009," $229,000 "," $225,000 ", $-   ,0,1,0,2/28/2013
1410 S ST NW #1,20009," $895,000 "," $845,000 ", $-   ,2,2,1,2/15/2013
1410 S ST NW #2,20009," $1,345,000 "," $1,300,000 ", $-   ,3,3,1,2/8/2013
1801 CLYDESDALE PL NW #403,20009," $145,000 "," $137,000 "," $3,000 ",0,1,0,2/19/2013
1870 WYOMING AVE NW #104,20009," $774,500 "," $750,000 "," $6,300 ",3,2,0,2/14/2013
1801 CLYDESDALE PL NW #104,20009," $99,000 "," $90,000 ", $-   ,0,1,0,2/27/2013
2410 20TH ST NW #101,20009," $349,900 "," $350,000 "," $7,000 ",1,1,0,2/7/2013
1447 CHAPIN ST NW #101,20009," $299,000 "," $295,000 "," $1,500 ",2,1,0,2/25/2013
1807 CALIFORNIA ST NW #203,20009," $495,000 "," $480,000 ", $-   ,2,2,0,2/28/2013
2516 17TH ST NW #1,20009," $479,000 "," $479,000 ", $-   ,2,2,0,2/8/2013
1210 R ST NW #110,20009," $539,000 "," $535,000 ", $-   ,1,2,0,2/25/2013
