Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
1711 MASSACHUSETTS AVE NW #529,20036,"$265,000 ","$265,000 ",$0 ,0,1,0,7/2/2011
1415 21ST ST NW #PH-2D,20036,"$725,000 ","$705,000 ","$5,000 ",2,1,1,7/1/2011
1330 NEW HAMPSHIRE AVE NW #407,20036,"$449,000 ","$430,000 ",$0 ,1,1,0,7/29/2011
1545 18TH ST NW #620,20036,"$369,000 ","$375,000 ",$0 ,1,1,0,7/7/2011
1830 JEFFERSON PL NW #20,20036,"$899,900 ","$914,000 ","$20,000 ",2,2,0,7/16/2011
1 SCOTT CIR NW #804,20036,"$259,900 ","$270,000 ","$1,000 ",1,1,0,7/20/2011
2024 N ST NW #4,20036,"$629,000 ","$619,000 ",$0 ,2,1,0,7/16/2011
1901 9 1/2 ST NW,20001,"$520,000 ","$475,000 ",$0 ,2,1,0,8/19/2011
1905 9 1/2 ST NW,20001,"$520,000 ","$500,000 ",$0 ,2,1,0,8/19/2011
460 NEW YORK AVE NW #907,20001,"$751,500 ","$751,500 ","$5,000 ",2,2,0,8/20/2011
925 H ST NW #515,20001,"$1,166,000 ","$1,171,000 ",$0 ,2,2,0,8/20/2011
1001 L ST NW #306,20001,"$540,000 ","$535,000 ","$5,000 ",1,1,0,8/18/2011
460 NEW YORK AVE NW #705,20001,"$449,900 ","$489,900 ","$10,000 ",1,1,0,8/20/2011
117 T ST NW #2,20001,"$775,000 ","$825,000 ",$0 ,2,2,0,8/13/2011
117 T ST NW #1,20001,"$625,000 ","$622,000 ","$3,000 ",2,2,0,8/27/2011
18 SEATON PL NW,20001,"$550,000 ","$550,000 ",$0 ,3,1,1,8/25/2011
763 HOBART PL NW,20001,"$475,000 ","$465,000 ",$0 ,3,2,0,8/4/2011
2214 11TH ST NW #2,20001,"$584,555 ","$621,000 ",$0 ,2,2,0,8/2/2011
1929 1ST ST NW #102,20001,"$300,000 ","$297,990 ","$2,425 ",1,1,0,8/5/2011
1833 9TH ST NW,20001,"$899,900 ","$899,900 ","$15,000 ",3,2,1,8/5/2011
437 NEW YORK AVE NW #905,20001,"$484,555 ","$492,000 ",$0 ,1,1,0,8/5/2011
449 R ST NW #10,20001,"$349,900 ","$360,000 ",$0 ,1,1,0,8/9/2011
1924 1ST ST NW #1,20001,"$649,000 ","$678,175 ","$13,500 ",3,2,1,8/10/2011
1924 1ST ST NW #2,20001,"$699,000 ","$735,000 ",$0 ,3,3,0,8/10/2011
2030 8TH ST NW #P04,20001,"$869,900 ","$919,400 ",$0 ,2,2,0,8/26/2011
80 NEW YORK AVE NW #405,20001,"$265,000 ","$265,000 ",$0 ,2,1,0,8/30/2011
475 K ST NW #1029,20001,"$219,865 ","$219,865 ",$0 ,1,1,0,8/17/2011
475 K ST NW #1228,20001,"$479,900 ","$479,900 ",$0 ,1,1,0,8/19/2011
555 MASSACHUSETTS AVE NW #1004,20001,"$639,555 ","$639,555 ",$0 ,2,2,0,8/13/2011
765 HARVARD ST NW,20001,"$490,000 ","$490,000 ",$0 ,3,3,1,8/23/2011
555 MASSACHUSETTS AVE NW #1312,20001,"$399,999 ","$395,000 ",$500 ,1,1,0,8/20/2011
418 ELM ST NW,20001,"$884,900 ","$879,900 ",$0 ,3,3,1,8/16/2011
150 V ST NW #V407,20001,"$399,900 ","$439,975 ",$0 ,1,1,0,8/20/2011
46 FLORIDA AVE NW,20001,"$734,000 ","$725,000 ",$0 ,5,3,1,8/27/2011
929 FLORIDA AVE NW #2008,20001,"$529,000 ","$529,000 ",$0 ,1,2,0,8/12/2011
301 MASSACHUSETTS AVE NW #506,20001,"$355,100 ","$339,900 ",$0 ,1,1,0,8/26/2011
615 GRESHAM PL NW,20001,"$499,997 ","$505,000 ",$0 ,2,2,1,8/20/2011
239 ELM ST NW,20001,"$675,000 ","$707,500 ",$0 ,3,1,1,8/13/2011
752 HOBART PL NW,20001,"$574,900 ","$587,500 ","$10,000 ",3,2,0,8/27/2011
920 I ST NW #801,20001,"$850,000 ","$850,000 ",$0 ,1,1,1,8/17/2011
2117 10TH ST NW #102,20001,"$474,900 ","$515,000 ",$0 ,2,1,0,8/4/2011
400 MASSACHUSETTS AVE NW #1209,20001,"$449,900 ","$460,000 ",$0 ,1,1,0,8/18/2011
908 O ST NW,20001,"$1,295,500 ","$1,225,000 ",$0 ,3,2,1,8/10/2011
777 7TH ST NW #324,20001,"$574,999 ","$565,000 ",$0 ,2,2,0,8/27/2011
2120 VERMONT AVE NW #421,20001,"$430,000 ","$438,000 ",$0 ,1,1,0,8/5/2011
2120 VERMONT AVE NW #309,20001,"$609,000 ","$615,000 ",$0 ,3,2,0,8/25/2011
475 K ST NW #330,20001,"$539,000 ","$549,000 ",$0 ,2,1,0,8/20/2011
1010 MASSACHUSETTS AVE NW #408,20001,"$650,000 ","$657,500 ",$0 ,2,2,0,8/4/2011
916 G ST NW #802,20001,"$525,000 ","$525,000 ",$0 ,1,1,0,8/16/2011
1830 11TH ST NW #1,20001,"$689,900 ","$670,000 ",$350 ,2,2,1,8/16/2011
555 MASSACHUSETTS AVE NW #614,20001,"$285,000 ","$280,000 ",$0 ,0,1,0,8/20/2011
1415 1ST ST NW,20001,"$725,000 ","$709,000 ","$6,328 ",4,3,1,8/18/2011
916 G ST NW #603,20001,"$675,000 ","$650,000 ",$0 ,2,2,0,8/30/2011
910 M ST NW #307,20001,"$459,900 ","$474,500 ",$0 ,1,1,0,8/23/2011
475 K ST NW #712,20001,"$489,000 ","$499,000 ",$0 ,1,1,0,8/17/2011
442 M ST NW #1,20001,"$399,000 ","$387,500 ",$0 ,1,1,0,8/30/2011
2120 VERMONT AVE NW #613,20001,"$499,900 ","$543,800 ",$0 ,2,1,0,8/24/2011
81 P ST NW,20001,"$924,900 ","$924,900 ",$0 ,3,3,1,8/23/2011
232 P ST NW,20001,"$679,000 ","$679,000 ","$10,000 ",4,2,0,8/27/2011
555 MASSACHUSETTS AVE NW #1015,20001,"$485,000 ","$500,000 ",$0 ,1,1,0,8/25/2011
23 S ST NW,20001,"$949,000 ","$1,067,000 ",$0 ,4,3,1,8/25/2011
2608 SHERMAN AVE NW #303,20001,"$309,970 ","$309,970 ",$0 ,1,1,0,8/27/2011
924 W ST NW,20001,"$695,000 ","$712,000 ",$0 ,2,2,1,8/27/2011
449 R ST NW #302,20001,"$700,000 ","$710,500 ","$21,000 ",3,2,0,8/25/2011
929 FLORIDA AVE NW #PH 8005,20001,"$719,900 ","$739,900 ",$0 ,2,2,0,8/12/2011
954 FLORIDA AVE NW,20001,"$375,000 ","$375,000 ",$4 ,2,2,0,8/18/2011
2129 10TH ST NW,20001,"$650,000 ","$650,000 ",$4 ,2,2,1,8/29/2011
936 N ST NW #5,20001,"$525,000 ","$525,000 ",$0 ,2,2,0,8/26/2011
1227 STAPLES ST NE,20002,"$390,000 ","$390,000 ",$0 ,3,1,0,8/9/2011
1503 GALES ST NE,20002,"$460,000 ","$465,000 ","$10,000 ",3,1,1,8/9/2011
1668 TRINIDAD AVE NE #3,20002,"$249,900 ","$249,900 ","$1,334 ",2,1,0,8/10/2011
925 12TH ST NE,20002,"$825,000 ","$755,000 ","$10,000 ",5,5,0,8/16/2011
1815 M ST NE,20002,"$423,900 ","$409,950 ","$2,500 ",3,2,1,8/16/2011
1143 SUMMIT ST NE #2,20002,"$499,900 ","$515,000 ","$16,968 ",2,2,1,8/6/2011
39 U ST NE #1,20002,"$624,900 ","$620,000 ","$2,325 ",3,3,1,8/11/2011
233 S ST NE #1,20002,"$579,900 ","$559,000 ","$20,150 ",2,2,1,8/30/2011
127 QUINCY PL NE #2,20002,"$799,000 ","$780,000 ",$0 ,3,3,0,8/5/2011
233 S ST NE #2,20002,"$609,900 ","$575,000 ","$17,250 ",2,2,1,8/27/2011
2304 CAPITOL ST NW,20002,"$520,000 ","$520,000 ",$0 ,3,2,1,8/6/2011
2539 NORTH CAPITOL ST NE,20002,"$365,000 ","$375,000 ","$10,000 ",2,2,1,8/11/2011
1618 C ST NE,20002,"$479,900 ","$479,900 ",$0 ,5,3,0,8/16/2011
1209 WYLIE ST NE,20002,"$669,900 ","$645,000 ",$0 ,3,2,1,8/23/2011
305 C ST NE #206,20002,"$268,998 ","$265,000 ",$0 ,0,1,0,8/30/2011
230 PARKER ST NE,20002,"$630,000 ","$628,000 ",$0 ,2,2,1,8/19/2011
1113 HOLBROOK TER NE,20002,"$309,000 ","$289,000 ",$0 ,2,1,1,8/23/2011
154 T ST NE,20002,"$738,500 ","$725,000 ",$0 ,4,3,1,8/30/2011
613 16TH ST NE,20002,"$599,000 ","$585,000 ",$0 ,3,2,1,8/30/2011
156 UHLAND TER NE,20002,"$435,000 ","$464,100 ",$0 ,4,1,1,8/13/2011
1910 C ST NE,20002,"$450,000 ","$450,000 ",$0 ,3,1,2,8/19/2011
660 MORTON PL NE #6,20002,"$374,650 ","$342,500 ",$0 ,1,1,0,8/16/2011
811 MASSACHUSETTS AVE NE,20002,"$1,299,500 ","$1,350,000 ",$0 ,6,2,2,8/11/2011
12 RHODE ISLAND AVE NE #1,20002,"$549,900 ","$561,000 ",$0 ,3,3,0,8/17/2011
1213 QUEEN ST NE,20002,"$549,900 ","$550,000 ",$0 ,8,4,0,8/13/2011
1379 F ST NE,20002,"$700,000 ","$700,000 ",$0 ,3,2,1,8/23/2011
551 24TH ST NE,20002,"$429,000 ","$408,000 ","$8,000 ",2,1,0,8/3/2011
813 18TH ST NE,20002,"$419,000 ","$412,500 ","$10,000 ",3,2,1,8/27/2011
1373 EMERALD ST NE,20002,"$700,000 ","$703,000 ",$0 ,3,2,1,8/30/2011
652 L ST NE #1,20002,"$799,850 ","$775,000 ",$0 ,3,3,0,8/26/2011
818 K ST NE,20002,"$575,000 ","$579,000 ",$0 ,3,1,1,8/6/2011
1419 G ST NE,20002,"$609,000 ","$610,000 ","$10,000 ",3,2,0,8/25/2011
440 12TH ST NE #114,20002,"$474,900 ","$470,000 ",$0 ,1,1,0,8/9/2011
212 T ST NE #4,20002,"$294,900 ","$310,275 ",$875 ,2,1,0,8/20/2011
32 15TH ST NE #32,20002,"$364,900 ","$367,000 ","$9,000 ",1,1,0,8/16/2011
820 CONSTITUTION AVE NE,20002,"$1,025,000 ","$1,025,000 ","$3,500 ",3,2,1,8/6/2011
139 11TH ST NE,20002,"$1,649,000 ","$1,650,000 ",$0 ,5,4,1,8/21/2011
1424 HOLBROOK ST NE #102,20002,"$259,900 ","$256,900 ",$0 ,2,1,0,8/30/2011
1346 EMERALD ST NE,20002,"$670,000 ","$685,000 ",$0 ,3,1,1,8/20/2011
822 21ST ST NE,20002,"$320,000 ","$315,000 ","$6,000 ",2,1,0,8/4/2011
1017 E ST NE,20002,"$750,000 ","$770,000 ","$20,000 ",3,1,2,8/3/2011
317 T ST NE,20002,"$499,990 ","$510,000 ",$0 ,3,1,2,8/18/2011
241 R ST NE #A,20002,"$599,000 ","$620,000 ",$0 ,3,2,0,8/12/2011
1925 SUMMIT PL NE,20002,"$625,000 ","$625,000 ","$3,250 ",3,3,1,8/6/2011
14 S ST NE #304,20002,"$449,555 ","$456,000 ",$0 ,3,1,0,8/27/2011
1227 F ST NE,20002,"$1,648,500 ","$1,648,500 ","$3,000 ",5,4,1,8/24/2011
241 9TH ST NE,20002,"$1,230,000 ","$1,305,000 ",$0 ,4,3,1,8/30/2011
528 OKLAHOMA AVE NE,20002,"$459,000 ","$465,000 ",$0 ,3,1,0,8/5/2011
504 G ST NE #1,20002,"$649,000 ","$653,000 ",$0 ,2,2,0,8/13/2011
230 V ST NE,20002,"$599,000 ","$622,500 ",$0 ,3,2,0,8/19/2011
1242 D ST NE,20002,"$674,900 ","$752,000 ",$0 ,3,2,0,8/6/2011
1416 A ST NE,20002,"$749,000 ","$750,000 ",$0 ,2,2,1,8/11/2011
35 FRANKLIN ST NE,20002,"$649,700 ","$645,700 ",$500 ,4,3,1,8/6/2011
1347 I ST NE,20002,"$400,000 ","$410,000 ",$0 ,3,2,1,8/30/2011
1113 OWEN PL NE,20002,"$614,999 ","$630,000 ",$0 ,4,3,1,8/20/2011
130 RHODE ISLAND AVE NE,20002,"$585,000 ","$585,000 ",$0 ,3,1,1,8/11/2011
646 ACKER PL NE,20002,"$649,000 ","$655,000 ",$0 ,2,1,2,8/17/2011
644 MASSACHUSETTS AVE NE #303,20002,"$364,000 ","$364,000 ","$5,750 ",1,1,0,8/30/2011
403 G ST NE,20002,"$869,900 ","$920,000 ",$0 ,3,1,1,8/25/2011
1491 A ST NE #1491,20002,"$549,000 ","$540,000 ","$2,500 ",2,2,1,8/27/2011
432 20TH ST NE,20002,"$430,000 ","$430,000 ",$0 ,2,1,1,8/24/2011
1510 D ST NE,20002,"$850,000 ","$866,000 ",$0 ,4,3,1,8/13/2011
831 3RD ST NE,20002,"$525,000 ","$615,000 ",$0 ,3,1,0,8/30/2011
1255 WYLIE ST NE,20002,"$519,900 ","$539,500 ",$0 ,2,1,0,8/25/2011
1224 ORREN ST NE,20002,"$649,000 ","$675,000 ",$0 ,4,2,1,8/30/2011
337 MARYLAND AVE NE #3,20002,"$397,500 ","$460,000 ",$0 ,2,1,0,8/26/2011
1439 A ST NE #C,20002,"$369,000 ","$375,000 ","$1,000 ",1,1,0,8/20/2011
1357 C ST NE,20002,"$475,000 ","$507,500 ",$0 ,2,1,0,8/13/2011
608 14TH PL NE #4,20002,"$317,000 ","$317,000 ",$0 ,1,1,0,8/27/2011
1221 TRINIDAD AVE NE,20002,"$459,000 ","$450,000 ",$0 ,3,1,0,8/27/2011
519 5TH ST NE,20002,"$795,000 ","$823,000 ",$0 ,2,1,1,8/30/2011
1758 E ST NE,20002,"$485,000 ","$491,000 ","$2,500 ",3,1,1,8/24/2011
1245 MARYLAND AVE NE,20002,"$499,000 ","$530,000 ",$500 ,2,1,0,8/30/2011
1206 WYLIE ST NE,20002,"$399,999 ","$399,999 ",$0 ,3,1,1,8/19/2011
1119 STAPLES ST NE,20002,"$800,000 ","$800,000 ",$0 ,4,3,1,8/27/2011
1711 BAY ST SE,20003,"$650,000 ","$638,000 ","$20,000 ",3,2,1,8/16/2011
311 3RD ST SE,20003,"$1,389,900 ","$1,389,900 ","$40,000 ",4,3,1,8/9/2011
611 D ST SE #RESIDENCE 4D,20003,"$539,900 ","$579,900 ","$579,900 ",1,1,0,8/13/2011
1636 MASSACHUSETTS AVE SE #1,20003,"$499,000 ","$490,000 ","$1,800 ",2,2,1,8/17/2011
435 2ND ST SE #UNIT 1,20003,"$379,000 ","$360,000 ",$0 ,1,1,0,8/5/2011
301 11TH ST SE,20003,"$1,850,000 ","$1,850,000 ",$0 ,5,4,1,8/30/2011
1801 A ST SE #1,20003,"$599,900 ","$615,000 ",$0 ,3,2,1,8/12/2011
1801 A ST SE #2,20003,"$699,900 ","$699,900 ",$0 ,3,2,1,8/12/2011
420 16TH ST SE #309,20003,"$330,000 ","$330,000 ","$9,900 ",1,1,0,8/4/2011
801 C ST SE,20003,"$1,050,000 ","$1,100,000 ",$0 ,3,2,1,8/6/2011
211 6TH ST SE,20003,"$999,000 ","$972,500 ",$0 ,3,3,0,8/3/2011
307 17TH ST SE,20003,"$574,900 ","$580,000 ","$15,000 ",2,2,0,8/12/2011
326 KENTUCKY AVE SE,20003,"$559,900 ","$574,900 ","$3,762 ",2,1,1,8/16/2011
1025 1ST ST SE #312,20003,"$559,900 ","$544,000 ",$0 ,1,2,0,8/30/2011
210 16TH ST SE,20003,"$699,000 ","$735,000 ",$0 ,3,2,1,8/11/2011
1391 PENNSYLVANIA AVE SE #517,20003,"$599,000 ","$599,000 ",$0 ,2,2,0,8/23/2011
1207 WALTER ST SE,20003,"$699,000 ","$755,000 ",$0 ,2,1,1,8/5/2011
525 6TH ST SE,20003,"$679,000 ","$679,000 ","$9,000 ",2,1,1,8/9/2011
131 DUDDINGTON PL SE,20003,"$699,000 ","$655,000 ",$0 ,3,1,1,8/26/2011
19 15TH ST SE,20003,"$949,000 ","$905,000 ","$3,000 ",5,3,1,8/20/2011
1107 INDEPENDENCE AVE SE,20003,"$879,000 ","$850,000 ",$0 ,2,1,1,8/11/2011
340 14TH ST SE,20003,"$435,000 ","$470,000 ",$0 ,3,1,1,8/2/2011
1391 PENNSYLVANIA AVE SE #361,20003,"$525,000 ","$525,000 ",$0 ,2,2,0,8/13/2011
1801 MASSACHUSETTS AVE SE,20003,"$979,000 ","$953,000 ",$0 ,4,3,1,8/12/2011
205 18TH ST SE #3,20003,"$799,000 ","$775,000 ",$0 ,3,2,1,8/25/2011
1391 PENNSYLVANIA AVE SE #524,20003,"$459,900 ","$462,000 ",$60 ,2,1,0,8/28/2011
626 INDEPENDENCE AVE SE #101,20003,"$364,900 ","$389,100 ",$0 ,1,1,0,8/13/2011
657 E ST SE,20003,"$1,575,000 ","$1,575,000 ",$0 ,5,4,1,8/17/2011
1311 INDEPENDENCE AVE SE,20003,"$899,999 ","$940,000 ",$0 ,3,2,0,8/13/2011
1221 C ST SE,20003,"$589,000 ","$595,000 ",$0 ,2,1,1,8/13/2011
229 14TH ST SE #1,20003,"$445,000 ","$445,000 ",$0 ,2,2,0,8/11/2011
349 KENTUCKY AVE SE,20003,"$799,900 ","$828,500 ","$4,600 ",3,2,1,8/27/2011
1712 INDEPENDENCE AVE SE #1,20003,"$589,900 ","$605,000 ",$0 ,3,3,0,8/11/2011
421 9TH ST SE,20003,"$800,000 ","$750,000 ",$0 ,6,3,0,8/6/2011
1503 FREEDOM WAY SE,20003,"$749,600 ","$740,000 ",$0 ,3,3,1,8/17/2011
1213 WALTER ST SE,20003,"$739,000 ","$770,001 ",$0 ,3,2,0,8/9/2011
432 15TH ST SE,20003,"$665,000 ","$665,000 ","$2,400 ",3,1,2,8/13/2011
305 17TH ST SE,20003,"$585,777 ","$585,000 ","$50,000 ",2,2,1,8/20/2011
526 4TH ST SE,20003,"$800,000 ","$800,000 ",$0 ,2,1,1,8/13/2011
1620 E ST SE,20003,"$500,000 ","$700,000 ",$0 ,1,1,0,8/27/2011
104 7TH ST SE,20003,"$748,500 ","$810,000 ",$0 ,2,1,1,8/27/2011
1622 E ST SE,20003,"$675,000 ","$700,000 ",$0 ,3,1,1,8/27/2011
1120 SOUTH CAROLINA AVE SE,20003,"$889,000 ","$930,000 ",$0 ,3,2,0,8/27/2011
1000 NEW JERSEY AVE SE #328,20003,"$399,500 ","$399,500 ",$0 ,2,1,0,8/19/2011
136 12TH ST SE,20003,"$879,000 ","$956,000 ",$0 ,3,3,1,8/23/2011
1367 INDEPENDENCE AVE SE,20003,"$945,000 ","$990,000 ",$0 ,4,3,1,8/30/2011
1712 INDEPENDENCE AVE SE #3,20003,"$679,900 ","$690,000 ","$15,000 ",3,3,0,8/12/2011
622 South Carolina Avenue SE #3A,20003,"$977,500 ","$977,500 ","$7,500 ",2,2,0,8/6/2011
632 SOUTH CAROLINA AVENUE SE #1,20003,"$1,911,700 ","$1,911,700 ",$0 ,3,4,1,8/12/2011
813 KENTUCKY AVE SE,20003,"$949,000 ","$949,000 ","$3,000 ",3,2,0,8/23/2011
915 E ST NW #1013,20004,"$400,000 ","$414,000 ",$0 ,1,1,0,8/30/2011
631 D ST NW #633,20004,"$585,000 ","$600,000 ",$0 ,2,1,0,8/13/2011
701 PENNSYLVANIA AVE NW #1214,20004,"$450,000 ","$425,000 ",$0 ,1,1,0,8/16/2011
915 E ST NW #408,20004,"$459,900 ","$460,000 ",$0 ,1,1,0,8/9/2011
915 E ST NW #1112,20004,"$375,000 ","$385,000 ",$0 ,1,1,0,8/16/2011
915 E ST NW #1002,20004,"$418,000 ","$407,000 ",$0 ,1,1,0,8/23/2011
1300 MASSACHUSETTS AVE NW #505,20005,"$159,000 ","$159,000 ",$0 ,0,1,0,8/4/2011
1211 13TH ST NW #801,20005,"$899,500 ","$885,000 ",$0 ,2,2,0,8/30/2011
1150 K ST NW #208,20005,"$499,900 ","$495,000 ","$15,000 ",2,2,0,8/30/2011
1125 12TH ST NW #82,20005,"$284,900 ","$280,000 ","$1,000 ",1,1,0,8/5/2011
1400 CHURCH ST NW #203,20005,"$724,900 ","$715,000 ",$0 ,2,1,1,8/6/2011
1115 12TH ST NW #302,20005,"$592,500 ","$585,000 ",$0 ,2,2,0,8/12/2011
1245 13TH ST NW #815,20005,"$369,900 ","$369,900 ",$0 ,1,1,0,8/20/2011
1225 13TH ST NW #304,20005,"$429,900 ","$439,900 ",$0 ,1,1,1,8/20/2011
1150 K ST NW #503,20005,"$449,500 ","$437,500 ","$1,000 ",1,1,0,8/30/2011
1133 14TH ST NW #1001,20005,"$479,999 ","$481,000 ",$0 ,1,1,0,8/30/2011
1420 N ST NW #410,20005,"$229,900 ","$225,000 ","$3,000 ",0,1,0,8/25/2011
522 21ST ST NW #504,20006,"$239,000 ","$234,000 ","$2,500 ",0,1,0,8/13/2011
2800 WISCONSIN AVE NW #902,20007,"$195,000 ","$195,000 ",$0 ,0,1,0,8/6/2011
3900 TUNLAW RD NW #303,20007,"$299,900 ","$255,000 ",$0 ,2,1,0,8/9/2011
1678 32ND ST NW,20007,"$1,050,000 ","$1,038,000 ",$0 ,2,1,1,8/26/2011
2500 Q ST NW #114,20007,"$436,500 ","$399,999 ",$0 ,1,1,0,8/19/2011
4149 PARKGLEN CT NW,20007,"$2,795,000 ","$2,650,000 ",$0 ,5,4,2,8/16/2011
4004 EDMUNDS ST NW #1,20007,"$585,000 ","$570,000 ",$0 ,2,2,0,8/13/2011
3020 DENT PL NW #16W,20007,"$449,900 ","$440,000 ","$6,000 ",1,1,0,8/27/2011
2111 WISCONSIN AVE NW #121,20007,"$299,900 ","$290,000 ",$0 ,1,1,0,8/13/2011
2828 WISCONSIN AVE NW #300,20007,"$745,000 ","$725,000 ",$0 ,3,2,1,8/16/2011
1043 CECIL PL NW,20007,"$849,000 ","$837,000 ",$0 ,2,1,1,8/17/2011
4000 TUNLAW RD NW #624,20007,"$230,000 ","$215,000 ",$0 ,1,1,0,8/14/2011
2500 Q ST NW #444,20007,"$415,000 ","$406,500 ",$0 ,1,1,0,8/18/2011
4000 TUNLAW RD NW #518,20007,"$241,500 ","$228,000 ",$0 ,1,1,0,8/27/2011
4920 W ST NW,20007,"$969,000 ","$1,050,000 ",$0 ,4,3,1,8/13/2011
4056 CHANCERY CT NW,20007,"$1,329,000 ","$1,300,000 ","$8,000 ",3,3,1,8/13/2011
4049 MANSION DR NW,20007,"$1,525,000 ","$1,500,000 ",$0 ,3,3,1,8/30/2011
2650 39TH ST NW #3,20007,"$399,000 ","$399,000 ","$5,000 ",2,1,0,8/20/2011
2354 48TH ST NW,20007,"$1,295,000 ","$1,240,000 ","$20,000 ",3,4,0,8/30/2011
1932 35TH ST NW,20007,"$849,900 ","$800,000 ",$0 ,5,3,0,8/6/2011
3817 W ST NW,20007,"$849,555 ","$872,000 ",$0 ,3,2,1,8/9/2011
3900 TUNLAW RD NW #503,20007,"$289,000 ","$284,000 ","$2,500 ",2,1,0,8/4/2011
2728 DUMBARTON ST NW,20007,"$900,000 ","$777,000 ",$0 ,2,1,1,8/30/2011
2801 NEW MEXICO AVE NW #610,20007,"$639,000 ","$627,000 ",$0 ,1,2,0,8/24/2011
4559 MACARTHUR BLVD NW #102,20007,"$265,000 ","$260,000 ","$3,000 ",1,1,0,8/30/2011
4000 TUNLAW RD NW #312A,20007,"$219,900 ","$219,900 ","$1,200 ",1,1,0,8/30/2011
4000 TUNLAW RD NW #814,20007,"$284,900 ","$278,000 ",$0 ,1,1,0,8/11/2011
2720 WISCONSIN AVE NW #307,20007,"$179,000 ","$175,000 ",$0 ,0,1,0,8/30/2011
4100 W ST NW #517,20007,"$269,000 ","$269,000 ",$750 ,1,1,0,8/18/2011
3251 PROSPECT ST NW #312,20007,"$835,000 ","$825,000 ",$0 ,2,2,0,8/11/2011
1014 PAPER MILL CT NW #1014,20007,"$665,000 ","$665,000 ",$0 ,2,1,1,8/6/2011
3850 CALVERT ST NW,20007,"$849,000 ","$931,367 ",$0 ,4,3,0,8/2/2011
2720 WISCONSIN AVE NW #205,20007,"$275,000 ","$275,000 ","$5,000 ",2,1,0,8/19/2011
1236 POTOMAC ST NW,20007,"$3,595,000 ","$3,400,000 ",$0 ,4,3,1,8/27/2011
4064 MANSION DR NW,20007,"$1,499,000 ","$1,499,000 ",$0 ,4,3,1,8/19/2011
4000 TUNLAW RD NW #529,20007,"$179,900 ","$169,900 ",$0 ,0,1,0,8/6/2011
4009 DAVIS PL NW #202,20007,"$499,000 ","$515,000 ",$0 ,1,2,0,8/9/2011
2111 WISCONSIN AVE NW #407,20007,"$569,000 ","$555,000 ",$750 ,2,2,0,8/13/2011
3817 T ST NW,20007,"$1,195,000 ","$1,195,000 ",$0 ,4,2,1,8/27/2011
2428 39TH PL NW,20007,"$895,000 ","$1,005,000 ",$0 ,3,2,1,8/30/2011
4000 TUNLAW RD NW #314,20007,"$245,000 ","$235,000 ",$0 ,1,1,0,8/27/2011
4100 W ST NW #401,20007,"$355,000 ","$375,000 ",$0 ,2,1,0,8/30/2011
4016 MANSION DR NW,20007,"$1,475,000 ","$1,475,000 ",$0 ,3,3,2,8/23/2011
3225 GRACE ST NW #P19,20007,"$65,000 ","$65,000 ",$0 ,0,0,0,8/5/2011
1412 28TH ST NW,20007,"$1,750,000 ","$1,750,000 ",$0 ,3,2,1,8/13/2011
2902 PORTER ST NW #53,20008,"$369,000 ","$355,000 ",$0 ,1,1,0,8/3/2011
2926 PORTER ST NW #101,20008,"$489,900 ","$489,000 ",$0 ,1,1,0,8/26/2011
2101 CONNECTICUT AVE NW #56,20008,"$1,795,000 ","$1,650,000 ",$0 ,4,2,0,8/5/2011
3101 HIGHLAND PL NW,20008,"$5,150,000 ","$5,330,000 ","$16,000 ",6,4,1,8/14/2011
2926 PORTER ST NW #305,20008,"$499,900 ","$515,000 ",$0 ,1,1,0,8/27/2011
2205 CALIFORNIA ST NW #202,20008,"$975,000 ","$1,000,000 ",$0 ,3,2,0,8/13/2011
4850 LINNEAN AVE NW,20008,"$1,699,999 ","$972,000 ",$0 ,5,6,1,8/11/2011
4514 CONNECTICUT AVE NW #210,20008,"$569,000 ","$569,000 ",$0 ,2,1,0,7/31/2011
2737 DEVONSHIRE PL NW #312,20008,"$519,900 ","$507,500 ",$0 ,1,1,0,8/3/2011
3658 UPTON ST NW,20008,"$1,690,000 ","$1,595,000 ",$0 ,7,4,1,8/27/2011
3616 CONNECTICUT AVE NW #200,20008,"$340,000 ","$337,000 ","$3,800 ",1,1,0,8/3/2011
2710 MACOMB ST NW #110,20008,"$345,000 ","$349,000 ","$9,000 ",1,1,0,8/30/2011
2728 CORTLAND PL NW,20008,"$934,000 ","$885,000 ",$0 ,3,2,2,8/27/2011
2939 VAN NESS ST NW #506,20008,"$475,000 ","$490,000 ",$0 ,2,2,0,8/25/2011
2939 VAN NESS ST NW #532,20008,"$309,900 ","$309,900 ",$0 ,1,1,0,8/2/2011
2725 CONNECTICUT AVE NW #605,20008,"$399,000 ","$399,999 ",$0 ,1,1,0,8/4/2011
3407 29TH ST NW #3,20008,"$273,000 ","$273,000 ",$700 ,1,1,0,8/9/2011
2939 VAN NESS ST NW #320,20008,"$292,000 ","$292,000 ","$2,000 ",1,1,0,8/2/2011
3001 VEAZEY TER NW #1208,20008,"$485,000 ","$485,000 ",$0 ,2,2,0,8/24/2011
2755 ORDWAY ST NW #513,20008,"$238,000 ","$225,000 ","$1,500 ",1,1,0,8/27/2011
3018 PORTER ST NW #302,20008,"$379,000 ","$385,750 ",$0 ,2,1,0,8/12/2011
4740 CONNECTICUT AVE NW #918,20008,"$329,000 ","$329,000 ","$1,000 ",1,1,0,8/23/2011
